unique_id,survey_id,survey_date,age,gender,strata,client_location,nationality,education_level,business_sector,business_sub_sector,only_income_earner,number_of_people_reponsible,business_location,is_business_registered,has_access_to_finance_in_past_6months,have_bank_account,monthly_customer,kept_sales_record,bz_have_new_practices,practice_type,bz_have_new_product,new_product_type,job_created,revenue,hh_expense,nps_detractor,nps_passive,nps_promoter,satisfied_yes,satisfied_no,survey_name,has_started_business,why_not_started_business,bz_source_capital,did_you_buy_assets_in_the_past_6months,business_challenges,did_you_attended_all_training,does_training_increased_bz_skills,plan_after_program,risk_tier_1m,risk_tier_2m,risk_tier_3m,risk_score_1m,risk_score_2m,risk_score_3m,jobs_created_1m,jobs_created_2m,jobs_created_3m,jobs_lost_1m,jobs_lost_2m,jobs_lost_3m,revenue_1m,revenue_2m,revenue_3m,countrySpecific,country_code
U03503,ET-2022-S1,2022-01-12,40,Female,host,Jijiga,Somali,Diploma,Manufacturing,Baked Goods,No,12,Hawassa,Yes,Yes,Yes,7.0,No,Yes,Supplier diversification,No,,0,506.08,251.13,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.611423,0.572062,0.529339,0,0,0,1,1,1,537.13,472.19,523.29,Ethiopia,ET
U02681,RW-2026-S2,2026-10-03,22,Male,host,Gasabo,Congolese,Primary,Retail & Trade,Grocery,No,3,Kicukiro,Yes,Yes,Yes,18.0,No,No,,No,,0,415.25,177.55,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.431305,0.472915,0.524965,0,0,0,0,0,0,393.35,388.23,410.02,Rwanda,RW
U00389,RW-2026-S1,2026-05-18,25,Male,refugee,Kicukiro,Congolese,Primary,Manufacturing,Furniture,No,3,Kicukiro,No,Yes,Yes,56.0,No,Yes,Record keeping,No,,0,632.5,340.04,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.422644,0.424607,0.429975,0,0,0,0,0,0,577.56,633.12,660.48,Rwanda,RW
U04225,RW-2023-S2,2023-12-27,42,Male,refugee,Nyabiheke Camp,Rwandan,Secondary,Retail & Trade,Pharmacy,No,3,,,,,,,,,,,1,311.18,,0,0,1,1,0,Baseline Survey,True,,Loan,False,Competition,False,False,Join cooperative,MEDIUM,LOW,LOW,0.405098,0.288761,0.227115,0,0,0,1,1,1,337.55,303.08,321.98,Rwanda,RW
U02696,RW-2022-S1,2022-07-22,38,Male,host,Kicukiro,Congolese,Bachelor,Construction,Masonry,No,4,Huye,No,No,No,20.0,Yes,Yes,Inventory,No,,3,290.64,198.32,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.396343,0.418172,0.425638,0,0,0,0,0,0,290.0,288.81,304.86,Rwanda,RW
U02125,RW-2023-S1,2023-11-03,45,Male,host,Mahama Camp,Congolese,Primary,ICT,Device Repair,Yes,4,Rwamagana,No,No,Yes,19.0,Yes,Yes,Supplier diversification,Yes,Device Repair,1,494.51,320.69,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.453685,0.451389,0.471161,0,0,0,0,0,0,493.54,472.66,532.3,Rwanda,RW
U02259,KE-2019-S1,2019-11-24,25,Female,host,Nakuru,Somali,TVET,Manufacturing,Crafts,Yes,4,Nakuru,Yes,Yes,Yes,18.0,Yes,No,,No,,1,785.19,454.08,1,0,0,0,1,Follow-up Survey,True,,,,,,,,MEDIUM,LOW,LOW,0.366897,0.321192,0.306445,1,1,1,0,0,0,805.04,749.28,758.66,Kenya,KE
U02327,KE-2020-S2,2020-06-18,44,Male,host,Nakuru,South Sudanese,Primary,ICT,Mobile Money,No,3,,,,,,,,,,,1,1142.96,,0,0,1,1,0,Endline Survey,False,Health issues,Savings,False,Competition,True,True,Start business,MEDIUM,MEDIUM,MEDIUM,0.415347,0.393773,0.396889,0,0,0,0,0,0,1231.91,1203.35,1223.9,Kenya,KE
U02544,ET-2025-S1,2025-11-26,36,Female,host,Addis Ababa,Somali,Bachelor,Agriculture,Grains,Yes,5,,,,,,,,,,,0,382.51,,0,0,1,1,0,Baseline Survey,False,Health issues,Community group,False,Competition,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.418311,0.42406,0.435277,0,0,0,0,0,0,381.99,367.5,391.74,Ethiopia,ET
U03698,ET-2018-S1,2018-09-24,36,Female,host,Shire Camp,Eritrean,Bachelor,Manufacturing,Soap,Yes,4,,,,,,,,,,,0,1176.23,,0,0,1,0,1,Follow-up Survey,True,,Grant,False,Limited mobility,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.480849,0.450966,0.453436,0,0,0,0,1,1,1227.14,1169.19,1203.76,Ethiopia,ET
U02393,KE-2021-S1,2021-04-06,40,Female,refugee,Kisumu,South Sudanese,Primary,Professional Services,Hair Salon,No,7,,,,,,,,,,,0,750.41,,0,1,0,1,0,Baseline Survey,False,Health issues,Community group,False,High input costs,True,True,Continue training,MEDIUM,MEDIUM,MEDIUM,0.550876,0.538132,0.540004,0,1,1,0,0,0,791.39,757.81,819.55,Kenya,KE
U02773,ET-2021-S1,2021-05-14,48,Male,refugee,Jijiga,Ethiopian,Primary,Personal Services,Cleaning,No,6,Kirkos,No,Yes,Yes,26.0,Yes,Yes,Supplier diversification,No,,2,541.07,315.2,0,1,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.595102,0.660243,0.658344,1,1,1,1,2,2,513.7,595.6,554.85,Ethiopia,ET
U02891,RW-2024-S1,2024-10-07,20,Female,refugee,Nyabiheke Camp,Rwandan,Primary,Hospitality and Tourism,Coffee Shop,No,1,Huye,Yes,Yes,No,26.0,No,No,,Yes,Restaurant,0,553.67,342.17,1,0,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.521302,0.52524,0.504063,0,0,0,0,0,0,566.14,525.9,507.66,Rwanda,RW
U02747,KE-2019-S3,2019-09-10,18,Female,host,Kakuma Camp,Somali,Bachelor,Transport,Logistics,No,2,Kajiado,No,No,Yes,14.0,No,No,,Yes,Delivery,0,370.29,184.81,1,0,0,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.346424,0.314835,0.327552,0,0,0,0,0,0,380.23,363.83,339.51,Kenya,KE
U03200,KE-2026-S1,2026-01-23,27,Male,refugee,Dadaab Camp,Kenyan,Bachelor,Retail & Trade,Clothing,No,6,,,,,,,,,,,1,251.09,,0,0,1,1,0,Endline Survey,False,Family responsibilities,Community group,True,Security constraints,False,False,Continue training,MEDIUM,MEDIUM,MEDIUM,0.410414,0.379248,0.355918,0,0,0,0,0,0,259.72,243.2,227.81,Kenya,KE
U03737,SS-2021-S1,2021-06-10,30,Female,refugee,Torit,Sudanese,Diploma,Personal Services,Beauty,Yes,1,,,,,,,,,,,3,260.73,,0,0,1,0,1,Endline Survey,False,Permit/registration barriers,Savings,False,High input costs,False,False,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.50073,0.509393,0.531068,0,1,1,0,0,0,279.49,295.19,274.45,South Sudan,SS
U00790,KE-2018-S2,2018-04-14,39,Male,host,Nairobi,Kenyan,Primary,Manufacturing,Soap,No,3,Nakuru,No,Yes,Yes,31.0,Yes,Yes,Record keeping,No,,1,438.98,285.25,0,0,1,0,1,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.409629,0.389514,0.419669,0,0,1,0,0,0,466.0,477.82,486.93,Kenya,KE
U03532,RW-2023-S2,2023-08-11,18,Male,refugee,Kicukiro,Burundian,Primary,Retail & Trade,Phone Accessories,No,7,,,,,,,,,,,0,424.02,,0,1,0,1,0,Endline Survey,False,Family responsibilities,Community group,False,Low demand,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.56395,0.499363,0.455201,0,0,0,0,1,1,437.29,389.36,413.17,Rwanda,RW
U03809,KE-2021-S2,2021-11-22,27,Female,host,Dadaab Camp,South Sudanese,Primary,Agriculture,Poultry,No,5,Kisumu,Yes,Yes,Yes,16.0,Yes,Yes,Supplier diversification,Yes,Dairy,1,272.4,143.43,0,0,1,1,0,Endline Survey,True,,,,,,,,LOW,LOW,MEDIUM,0.290014,0.332942,0.357682,0,0,0,0,0,0,314.22,322.83,355.77,Kenya,KE
U02928,SS-2026-S2,2026-04-12,24,Male,refugee,Juba,Sudanese,Diploma,Retail & Trade,Grocery,No,4,,,,,,,,,,,0,612.85,,0,0,1,0,1,Follow-up Survey,False,Family responsibilities,Family support,True,Competition,True,True,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.422582,0.436341,0.447886,0,0,0,0,0,0,582.8,604.48,634.79,South Sudan,SS
U03776,RW-2019-S2,2019-05-07,36,Female,host,Kicukiro,Congolese,Secondary,Retail & Trade,Clothing,Yes,2,Nyarugenge,No,No,No,28.0,Yes,Yes,Record keeping,No,,0,538.82,371.51,0,1,0,0,1,Baseline Survey,True,,,,,,,,MEDIUM,LOW,LOW,0.378024,0.34445,0.33059,0,0,0,0,0,0,499.56,547.45,542.13,Rwanda,RW
U00520,ET-2022-S3,2022-06-18,31,Male,host,Jijiga,Somali,Bachelor,Transport,Taxi,No,3,Mekelle,No,No,No,39.0,Yes,Yes,Inventory,No,,1,729.65,241.84,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.44853,0.39225,0.362801,0,0,0,0,1,1,762.06,783.55,848.0,Ethiopia,ET
U04951,SS-2020-S1,2020-03-20,24,Female,host,Torit,South Sudanese,Bachelor,Personal Services,Childcare,No,4,Torit,Yes,No,No,22.0,No,Yes,Record keeping,No,,3,499.64,347.5,0,1,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.556396,0.605001,0.619124,0,0,2,0,0,0,467.25,451.94,480.13,South Sudan,SS
U04613,ET-2024-S2,2024-08-18,31,Male,host,Bahir Dar,Somali,Diploma,Retail & Trade,Clothing,Yes,2,Kirkos,Yes,Yes,No,26.0,No,No,,Yes,Pharmacy,1,793.12,482.36,0,0,1,1,0,Baseline Survey,True,,,,,,,,LOW,MEDIUM,MEDIUM,0.322034,0.354686,0.381265,0,0,0,0,0,0,817.01,803.81,791.73,Ethiopia,ET
U03016,RW-2024-S1,2024-01-21,24,Male,refugee,Kicukiro,Burundian,Secondary,Agriculture,Vegetables,No,2,Musanze,Yes,Yes,No,16.0,No,Yes,Pricing,Yes,Dairy,0,206.64,61.82,1,0,0,0,1,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.491743,0.466635,0.461983,0,0,0,0,0,0,190.49,203.8,198.4,Rwanda,RW
U04103,RW-2023-S3,2023-10-13,27,Female,refugee,Kigeme Camp,Rwandan,Secondary,Hospitality and Tourism,Coffee Shop,No,2,Rubavu,Yes,Yes,No,42.0,No,No,,No,,1,488.53,125.79,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.500952,0.49069,0.477757,0,0,0,0,0,0,485.73,542.54,542.72,Rwanda,RW
U01677,RW-2021-S1,2021-02-18,23,Female,host,Nyarugenge,Congolese,Primary,Retail & Trade,Clothing,No,3,Rwamagana,No,No,Yes,20.0,Yes,No,,No,,0,329.5,100.95,0,1,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.470976,0.527487,0.573703,1,1,1,0,0,0,318.6,301.68,303.15,Rwanda,RW
U03579,KE-2026-S2,2026-04-17,32,Male,host,Kisumu,Somali,Bachelor,Personal Services,Childcare,Yes,4,Kisumu,Yes,No,Yes,12.0,Yes,No,,No,,0,494.22,267.26,1,0,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.413348,0.402632,0.428651,0,0,0,0,0,0,507.11,521.9,524.78,Kenya,KE
U02391,ET-2019-S3,2019-02-07,47,Female,refugee,Bahir Dar,Ethiopian,Diploma,Professional Services,Hair Salon,Yes,2,Bole,Yes,No,Yes,10.0,No,No,,No,,0,1537.01,502.94,0,1,0,0,1,Baseline Survey,True,,,,,,,,HIGH,MEDIUM,MEDIUM,0.706174,0.662457,0.639265,0,0,0,0,0,1,1329.63,1243.94,977.33,Ethiopia,ET
U00066,ET-2020-S3,2020-12-26,33,Female,refugee,Jijiga,Somali,Bachelor,Professional Services,Consulting,No,5,Mekelle,No,No,No,22.0,Yes,Yes,Supplier diversification,Yes,Tailoring,1,174.29,98.29,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.652875,0.696037,0.69844,1,1,1,0,0,0,179.02,181.2,200.08,Ethiopia,ET
U03089,RW-2018-S1,2018-12-08,19,Male,refugee,Mahama Camp,Rwandan,Bachelor,Professional Services,Tailoring,No,7,Nyarugenge,No,No,Yes,16.0,No,No,,No,,0,107.5,57.79,0,0,1,1,0,Follow-up Survey,True,,,,,,,,HIGH,HIGH,HIGH,0.844681,0.861053,0.838757,0,0,0,0,0,0,88.74,84.35,72.75,Rwanda,RW
U03007,RW-2023-S1,2023-08-14,30,Male,host,Nyarugenge,Rwandan,Primary,Hospitality and Tourism,Catering,No,2,,,,,,,,,,,0,341.89,,1,0,0,1,0,Baseline Survey,True,,Loan,True,Limited mobility,True,True,Continue training,MEDIUM,MEDIUM,MEDIUM,0.451383,0.409485,0.388993,0,0,0,0,0,0,370.48,372.13,345.95,Rwanda,RW
U00684,RW-2022-S2,2022-11-30,22,Female,refugee,Gasabo,Rwandan,Bachelor,Retail & Trade,Clothing,No,5,Gasabo,No,Yes,Yes,51.0,No,No,,Yes,Phone Accessories,0,329.62,136.46,0,0,1,0,1,Follow-up Survey,True,,,,,,,,LOW,LOW,LOW,0.29575,0.214513,0.201316,1,1,1,0,0,0,319.83,343.89,343.31,Rwanda,RW
U01349,KE-2021-S3,2021-08-23,41,Female,host,Nairobi,South Sudanese,Primary,Manufacturing,Crafts,No,5,Kajiado,Yes,No,Yes,29.0,No,Yes,Pricing,No,,1,1035.12,620.29,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.594661,0.547188,0.524634,0,1,1,0,0,0,953.97,939.42,1007.77,Kenya,KE
U02372,ET-2020-S2,2020-06-13,39,Male,refugee,Bahir Dar,Eritrean,Bachelor,Personal Services,Beauty,No,6,,,,,,,,,,,1,249.1,,0,0,1,1,0,Follow-up Survey,False,Lack of capital,Savings,False,Competition,False,False,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.538237,0.550782,0.576815,0,0,0,0,0,0,252.1,251.67,266.27,Ethiopia,ET
U00801,KE-2023-S2,2023-10-02,40,Female,refugee,Nairobi,South Sudanese,Secondary,Personal Services,Beauty,No,6,Kisumu,Yes,Yes,Yes,22.0,No,No,,Yes,Childcare,0,237.05,142.74,0,1,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.537665,0.52957,0.541706,0,0,0,0,0,1,240.04,244.67,229.56,Kenya,KE
U00214,ET-2023-S1,2023-01-09,62,Male,host,Bahir Dar,Eritrean,TVET,Professional Services,Repairs,No,5,Yeka,Yes,Yes,Yes,21.0,Yes,Yes,Record keeping,No,,1,414.37,258.34,1,0,0,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.329151,0.3017,0.342001,0,0,0,0,0,0,404.87,416.48,455.35,Ethiopia,ET
U00409,RW-2023-S1,2023-01-29,31,Male,host,Kigeme Camp,Rwandan,Bachelor,Personal Services,Beauty,No,4,Nyarugenge,Yes,No,Yes,39.0,Yes,Yes,Record keeping,No,,0,413.71,205.72,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.521455,0.499597,0.489966,0,0,0,0,0,0,411.08,379.31,389.05,Rwanda,RW
U02077,KE-2018-S3,2018-09-14,41,Male,refugee,Nairobi,Kenyan,TVET,Transport,Taxi,Yes,7,Mombasa,No,Yes,Yes,20.0,No,No,,Yes,Logistics,0,314.25,105.17,0,0,1,1,0,Follow-up Survey,True,,,,,,,,HIGH,HIGH,HIGH,0.753193,0.769053,0.790015,0,0,0,0,0,1,282.07,298.23,274.63,Kenya,KE
U04175,KE-2024-S3,2024-06-30,32,Female,refugee,Nakuru,South Sudanese,TVET,Retail & Trade,Clothing,No,2,Mombasa,No,Yes,Yes,10.0,No,No,,No,,0,159.74,81.75,1,0,0,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.461418,0.435753,0.463325,0,0,0,0,1,1,162.77,162.12,158.59,Kenya,KE
U01064,KE-2020-S3,2020-10-25,44,Female,host,Nakuru,Kenyan,Primary,Retail & Trade,Phone Accessories,No,6,Kisumu,No,No,Yes,15.0,Yes,No,,No,,1,837.01,343.18,0,1,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.506392,0.431222,0.387115,0,0,0,0,0,0,846.97,833.05,861.05,Kenya,KE
U02464,RW-2018-S2,2018-07-24,36,Male,refugee,Mahama Camp,Rwandan,TVET,Agriculture,Poultry,No,4,,,,,,,,,,,1,380.78,,0,0,1,1,0,Baseline Survey,False,Health issues,Loan,True,High input costs,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.527077,0.538554,0.556045,1,1,1,0,0,0,363.28,335.4,332.63,Rwanda,RW
U01148,RW-2022-S1,2022-07-10,35,Female,host,Kigeme Camp,Burundian,Secondary,Personal Services,Cleaning,No,4,Gasabo,No,Yes,Yes,18.0,No,Yes,Pricing,No,,1,536.18,219.06,1,0,0,1,0,Follow-up Survey,True,,,,,,,,LOW,LOW,MEDIUM,0.349618,0.342654,0.355903,0,0,0,0,0,0,563.92,510.66,570.87,Rwanda,RW
U02905,RW-2019-S3,2019-02-12,25,Female,refugee,Kigeme Camp,Rwandan,Bachelor,Retail & Trade,Phone Accessories,No,5,Kicukiro,No,No,Yes,12.0,No,No,,No,,0,430.0,249.15,0,1,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.610325,0.622947,0.633493,0,0,0,0,0,0,445.76,425.44,390.09,Rwanda,RW
U01181,SS-2026-S2,2026-03-19,36,Male,refugee,Yambio,South Sudanese,Primary,Personal Services,Beauty,No,7,,,,,,,,,,,0,535.75,,0,0,1,1,0,Endline Survey,False,Family responsibilities,Community group,False,Limited mobility,True,True,Join cooperative,MEDIUM,MEDIUM,MEDIUM,0.655344,0.655256,0.61324,0,0,0,1,1,1,597.84,585.99,556.32,South Sudan,SS
U02702,RW-2019-S2,2019-06-16,43,Female,host,Gasabo,Burundian,Secondary,Manufacturing,Baked Goods,No,5,,,,,,,,,,,1,886.29,,0,0,1,1,0,Follow-up Survey,True,,Family support,True,High input costs,False,False,Continue training,MEDIUM,MEDIUM,MEDIUM,0.374055,0.373729,0.353058,0,0,0,0,0,0,894.86,928.26,937.24,Rwanda,RW
U03110,RW-2019-S3,2019-11-23,24,Female,refugee,Kigeme Camp,Congolese,Secondary,Agriculture,Dairy,No,5,Gasabo,No,Yes,Yes,12.0,No,No,,No,,0,207.47,72.03,0,0,1,1,0,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.535229,0.559878,0.543372,0,1,1,0,1,1,206.79,227.19,233.87,Rwanda,RW
U02114,KE-2020-S1,2020-04-15,42,Male,host,Nairobi,Somali,Primary,Professional Services,Hair Salon,No,4,,,,,,,,,,,2,694.84,,0,0,1,1,0,Baseline Survey,True,,Savings,False,High input costs,False,False,Start business,LOW,LOW,LOW,0.302266,0.301381,0.306737,0,0,0,0,0,0,748.83,782.96,844.42,Kenya,KE
U01338,ET-2019-S3,2019-03-01,18,Male,host,Mekelle,Somali,Primary,Professional Services,Hair Salon,No,6,,,,,,,,,,,3,481.22,,1,0,0,0,1,Endline Survey,True,,Savings,False,Security constraints,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.384196,0.378773,0.399166,0,0,0,1,1,1,482.34,460.64,464.17,Ethiopia,ET
U03170,RW-2021-S2,2021-08-30,40,Female,host,Nyarugenge,Burundian,Secondary,Construction,Hardware,No,3,,,,,,,,,,,1,359.24,,1,0,0,1,0,Endline Survey,False,Lack of capital,Grant,False,Competition,True,False,Start business,LOW,LOW,LOW,0.176398,0.150538,0.115861,0,0,0,0,0,0,384.87,382.19,350.63,Rwanda,RW
U00466,SS-2023-S1,2023-10-27,30,Male,refugee,Torit,Congolese,Bachelor,Personal Services,Beauty,No,5,,,,,,,,,,,0,291.23,,0,0,1,1,0,Endline Survey,False,Health issues,Family support,False,High input costs,False,False,Start business,MEDIUM,HIGH,HIGH,0.670769,0.717961,0.761429,0,0,0,0,0,0,292.2,312.23,323.93,South Sudan,SS
U00497,RW-2024-S1,2024-11-03,32,Female,refugee,Kigeme Camp,Congolese,Primary,Professional Services,Consulting,No,4,,,,,,,,,,,0,183.43,,0,0,1,1,0,Baseline Survey,False,Health issues,Family support,False,Low demand,True,True,Continue training,MEDIUM,MEDIUM,MEDIUM,0.537277,0.54698,0.555726,0,0,0,0,0,0,188.86,197.12,185.91,Rwanda,RW
U04257,RW-2022-S1,2022-03-10,32,Male,refugee,Kicukiro,Rwandan,Primary,Professional Services,Tailoring,No,9,Kicukiro,No,Yes,Yes,41.0,No,Yes,Supplier diversification,No,,0,748.95,282.11,0,0,1,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,HIGH,0.650397,0.693075,0.75238,0,0,0,0,0,0,737.91,683.2,679.01,Rwanda,RW
U04402,KE-2026-S3,2026-12-23,36,Female,host,Nairobi,Somali,Primary,Manufacturing,Soap,Yes,6,,,,,,,,,,,0,428.09,,0,0,1,1,0,Endline Survey,True,,Loan,True,Security constraints,False,False,Join cooperative,MEDIUM,MEDIUM,MEDIUM,0.414751,0.435553,0.462998,0,0,0,0,0,0,420.93,395.44,407.68,Kenya,KE
U03210,KE-2025-S2,2025-01-24,38,Male,host,Kakuma Camp,South Sudanese,Primary,Transport,Moto,Yes,4,,,,,,,,,,,0,434.31,,0,0,1,1,0,Baseline Survey,False,Permit/registration barriers,Family support,False,Competition,True,True,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.491964,0.551218,0.59147,0,0,0,0,0,1,432.47,434.39,375.34,Kenya,KE
U03418,ET-2018-S2,2018-02-18,33,Male,host,Bahir Dar,Eritrean,Diploma,Personal Services,Cleaning,No,3,Bahir Dar,No,Yes,Yes,18.0,Yes,Yes,Marketing,No,,1,354.99,195.54,0,1,0,1,0,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.238916,0.242568,0.243382,0,0,0,0,1,1,393.58,386.35,436.73,Ethiopia,ET
U03834,ET-2025-S3,2025-05-19,26,Female,refugee,Jijiga,Eritrean,TVET,Retail & Trade,Grocery,No,2,,,,,,,,,,,1,599.07,,0,0,1,0,1,Endline Survey,True,,Family support,False,Low demand,False,False,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.354428,0.357298,0.355644,1,1,2,0,0,0,590.6,648.29,683.9,Ethiopia,ET
U03794,RW-2025-S2,2025-03-28,18,Female,host,Nyabiheke Camp,Rwandan,Bachelor,Agriculture,Grains,No,8,Kicukiro,Yes,No,Yes,22.0,No,Yes,Record keeping,No,,0,257.21,152.94,1,0,0,1,0,Baseline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.546909,0.522339,0.523813,0,0,0,0,1,1,278.24,274.23,283.86,Rwanda,RW
U03675,ET-2022-S3,2022-09-18,39,Female,host,Jijiga,Somali,Secondary,Agriculture,Grains,Yes,2,,,,,,,,,,,2,184.6,,0,0,1,1,0,Endline Survey,False,Permit/registration barriers,Family support,False,Low demand,False,False,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.407558,0.484061,0.527735,0,0,0,0,1,1,178.04,198.35,193.01,Ethiopia,ET
U04494,RW-2019-S1,2019-11-04,18,Male,refugee,Nyabiheke Camp,Congolese,Diploma,Construction,Carpentry,No,4,,,,,,,,,,,3,574.66,,0,1,0,1,0,Follow-up Survey,True,,Community group,False,Security constraints,True,True,Seek employment,LOW,LOW,LOW,0.285002,0.285369,0.313622,0,0,0,0,0,0,616.14,654.93,737.13,Rwanda,RW
U01917,RW-2019-S1,2019-12-08,22,Male,host,Gasabo,Rwandan,Secondary,Retail & Trade,Clothing,No,5,Rubavu,Yes,No,Yes,32.0,Yes,Yes,Supplier diversification,Yes,Grocery,0,680.5,225.13,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.496628,0.481213,0.473413,0,0,0,0,0,0,688.75,714.79,701.59,Rwanda,RW
U00874,ET-2023-S3,2023-10-19,47,Female,host,Shire Camp,Ethiopian,Secondary,Personal Services,Beauty,Yes,3,,,,,,,,,,,2,123.77,,0,0,1,1,0,Baseline Survey,False,Lack of capital,Loan,False,Limited mobility,True,True,Expand idea,MEDIUM,MEDIUM,MEDIUM,0.454231,0.45985,0.458464,0,0,0,0,0,0,134.46,135.02,130.74,Ethiopia,ET
U01865,SS-2018-S3,2018-03-30,32,Male,refugee,Torit,Congolese,Secondary,Transport,Taxi,No,5,Juba,Yes,Yes,Yes,7.0,Yes,No,,No,,2,718.88,440.1,0,0,1,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.483105,0.446458,0.444031,0,0,1,0,0,0,687.11,738.28,701.54,South Sudan,SS
U01246,RW-2019-S3,2019-12-05,28,Male,host,Kicukiro,Burundian,TVET,Transport,Logistics,No,3,Huye,Yes,Yes,No,20.0,Yes,No,,Yes,Delivery,0,626.46,188.77,0,0,1,0,1,Endline Survey,True,,,,,,,,LOW,LOW,LOW,0.330985,0.333465,0.349257,1,1,1,0,0,0,667.26,667.69,690.35,Rwanda,RW
U04444,RW-2020-S1,2020-07-22,34,Female,host,Mahama Camp,Burundian,Secondary,Agriculture,Vegetables,No,5,Gasabo,No,Yes,Yes,48.0,No,No,,Yes,Grains,0,203.58,77.59,0,0,1,1,0,Baseline Survey,True,,,,,,,,LOW,LOW,LOW,0.345648,0.340409,0.338996,1,1,1,0,0,0,225.42,219.26,264.55,Rwanda,RW
U04630,RW-2022-S2,2022-11-29,41,Male,refugee,Nyabiheke Camp,Rwandan,None,ICT,Device Repair,No,4,,,,,,,,,,,1,516.73,,1,0,0,1,0,Endline Survey,True,,Savings,True,Limited mobility,True,True,Seek employment,MEDIUM,MEDIUM,MEDIUM,0.529762,0.509006,0.532694,0,0,0,0,0,0,518.67,477.55,459.81,Rwanda,RW
U03456,ET-2024-S1,2024-01-10,28,Female,host,Jijiga,Somali,Secondary,Transport,Delivery,No,2,,,,,,,,,,,0,388.39,,0,0,1,1,0,Baseline Survey,True,,Grant,False,High input costs,False,False,Start business,LOW,LOW,LOW,0.298945,0.312235,0.317512,0,0,0,0,0,0,425.91,494.91,518.19,Ethiopia,ET
U02160,RW-2019-S1,2019-03-27,44,Male,refugee,Gasabo,Burundian,Primary,Professional Services,Tailoring,No,4,Rubavu,Yes,No,Yes,26.0,No,No,,Yes,Hair Salon,0,209.0,135.99,0,0,1,0,1,Endline Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.53082,0.497116,0.46893,0,0,0,0,0,0,208.92,209.73,211.36,Rwanda,RW
U00209,KE-2023-S3,2023-12-01,33,Female,host,Kisumu,Kenyan,Secondary,ICT,Mobile Money,No,5,Mombasa,No,Yes,No,7.0,No,Yes,Supplier diversification,No,,4,852.09,572.33,0,1,0,1,0,Follow-up Survey,True,,,,,,,,MEDIUM,MEDIUM,MEDIUM,0.553605,0.552146,0.549266,0,1,1,0,0,0,817.37,836.56,895.15,Kenya,KE
